case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.8,0.3,0.4159588699529154,39.62263511493802
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.9,0.01,0.7014577759414222,40.55270808748901
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.9,0.01,0.7014577759414222,40.75915203429759
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.9,0.01,0.7014577759414222,42.19808802008629
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.9,0.05,0.6805714130005918,42.18757711350918
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.9,0.05,0.6805714130005918,42.67476499080658
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.9,0.05,0.6805714130005918,41.43894091248512
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.9,0.1,0.6471661346988539,40.32722511328757
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.9,0.1,0.6471661346988539,40.27249990031123
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.9,0.1,0.6471661346988539,40.81861814484
MSL,PreQ-NegP-R,42,2025,CCE,0.1,0.9,0.3,0.4739928500581257,39.34981906786561
MSL,PreQ-NegP-R,42,2026,CCE,0.1,0.9,0.3,0.4739928500581257,39.39471114426851
MSL,PreQ-NegP-R,42,2027,CCE,0.1,0.9,0.3,0.4739928500581257,39.79013906791806
MSL,PreQ-NegP-R,42,2025,CCE,0.1,1.0,0.01,0.8005492477587122,39.86812708899379
MSL,PreQ-NegP-R,42,2026,CCE,0.1,1.0,0.01,0.8005492477587122,39.29228102788329
MSL,PreQ-NegP-R,42,2027,CCE,0.1,1.0,0.01,0.8005492477587122,39.25829194486141
MSL,PreQ-NegP-R,42,2025,CCE,0.1,1.0,0.05,0.7718169753830373,40.22154817357659
MSL,PreQ-NegP-R,42,2026,CCE,0.1,1.0,0.05,0.7718169753830373,39.91328505799174
MSL,PreQ-NegP-R,42,2027,CCE,0.1,1.0,0.05,0.7718169753830373,40.152008179575205
MSL,PreQ-NegP-R,42,2025,CCE,0.1,1.0,0.1,0.7321521724025006,40.38052191026509
MSL,PreQ-NegP-R,42,2026,CCE,0.1,1.0,0.1,0.7321521724025006,40.35533498972654
MSL,PreQ-NegP-R,42,2027,CCE,0.1,1.0,0.1,0.7321521724025006,39.78340211324394
MSL,PreQ-NegP-R,42,2025,CCE,0.1,1.0,0.3,0.5181216955948269,39.59690988995135
MSL,PreQ-NegP-R,42,2026,CCE,0.1,1.0,0.3,0.5181216955948269,39.36031018383801
MSL,PreQ-NegP-R,42,2027,CCE,0.1,1.0,0.3,0.5181216955948269,40.39038601331413
SMD-1-1,PreQ-NegP-R,42,2025,CCE,0.05,0.1,0.01,-11.984207611063484,15.062222024425864
SMD-1-1,PreQ-NegP-R,42,2026,CCE,0.05,0.1,0.01,-11.984207611063484,15.246344963088632
SMD-1-1,PreQ-NegP-R,42,2027,CCE,0.05,0.1,0.01,-11.984207611063484,14.7264099214226
SMD-1-1,PreQ-NegP-R,42,2025,CCE,0.05,0.1,0.05,-28.23155768221768,14.6552671212703
SMD-1-1,PreQ-NegP-R,42,2026,CCE,0.05,0.1,0.05,-28.23155768221768,14.712071977555752
SMD-1-1,PreQ-NegP-R,42,2027,CCE,0.05,0.1,0.05,-28.23155768221768,14.688382856547832
SMD-1-1,PreQ-NegP-R,42,2025,CCE,0.05,0.1,0.1,-35.25833431701849,14.570704894140365
SMD-1-1,PreQ-NegP-R,42,2026,CCE,0.05,0.1,0.1,-35.25833431701849,14.690654817968609
SMD-1-1,PreQ-NegP-R,42,2027,CCE,0.05,0.1,0.1,-35.25833431701849,14.67832294292748
SMD-1-1,PreQ-NegP-R,42,2025,CCE,0.05,0.1,0.3,1.8632644401372185,14.718032907694578
SMD-1-1,PreQ-NegP-R,42,2026,CCE,0.05,0.1,0.3,1.8632644401372185,14.64459695853293
SMD-1-1,PreQ-NegP-R,42,2027,CCE,0.05,0.1,0.3,1.8632644401372185,14.56518704071641
SMD-1-1,PreQ-NegP-R,42,2025,CCE,0.05,0.2,0.01,-4.690820831394457,14.600903959944844
SMD-1-1,PreQ-NegP-R,42,2026,CCE,0.05,0.2,0.01,-4.690820831394457,14.677890110760927
SMD-1-1,PreQ-NegP-R,42,2027,CCE,0.05,0.2,0.01,-4.690820831394457,14.750472968444228
SMD-1-1,PreQ-NegP-R,42,2025,CCE,0.05,0.2,0.05,-6.48538362587658,14.46441817097366
SMD-1-1,PreQ-NegP-R,42,2026,CCE,0.05,0.2,0.05,-6.48538362587658,14.405372086912394
