case_name,model_name,case_seed,score_seed,metric_name,q,val,tau,gamma,latency
10k-1seg-100L,AccQ,66,2025,CCE,0.5,-0.4447636604814454,0.7,30.0,4.906871821731329
10k-1seg-100L,AccQ,66,2025,CCE,0.5,-0.7991228730558352,0.9,1.0,4.905905108898878
10k-1seg-100L,AccQ,66,2025,CCE,0.5,-0.8309229647154099,0.9,5.0,4.941330291330814
10k-1seg-100L,AccQ,66,2025,CCE,0.5,-0.8390918480389677,0.9,10.0,5.020633339881897
10k-1seg-100L,AccQ,66,2025,CCE,0.5,-0.8429484871796167,0.9,20.0,4.923714324831963
10k-1seg-100L,AccQ,66,2025,CCE,0.5,-0.844033259350244,0.9,30.0,4.901848267763853
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.7219869875967321,0.1,1.0,4.792314022779465
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.750666116664384,0.1,5.0,4.97038196772337
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.7580609310701338,0.1,10.0,4.898701794445515
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.7615704831616035,0.1,20.0,4.920969717204571
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.7625640287898972,0.1,30.0,4.9113561399281025
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.3439814701004785,0.3,1.0,5.041687749326229
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.35764550857120075,0.3,5.0,4.879515152424574
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.3611686076560177,0.3,10.0,4.892843775451183
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.3628405743076476,0.3,20.0,4.884941969066858
10k-1seg-100L,AccQ,66,2026,CCE,0.5,0.3633138750672645,0.3,30.0,4.92577301338315
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.03402404739577505,0.5,1.0,4.874878097325563
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.03537509952198231,0.5,5.0,4.87428717315197
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.035723715758098316,0.5,10.0,4.890252836048603
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.035889334546308195,0.5,20.0,4.884059075266123
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.035936278655367956,0.5,30.0,4.883764777332544
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.4120295648920286,0.7,1.0,4.883879795670509
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.4283957076151653,0.7,5.0,4.867870826274157
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.4326160391722143,0.7,10.0,4.9277800135314465
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.4346192434002639,0.7,20.0,4.983266815543175
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.43518643237800037,0.7,30.0,4.887884017080069
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.7900350823882822,0.9,1.0,4.926536697894335
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.8214163157083485,0.9,5.0,4.930563736706972
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.8295083625863304,0.9,10.0,4.928882699459791
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.8333491522542199,0.9,20.0,4.936583805829287
10k-1seg-100L,AccQ,66,2026,CCE,0.5,-0.8344365861006331,0.9,30.0,4.916988778859377
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.7786406905339083,0.1,1.0,4.8063588328659534
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.809627477042062,0.1,5.0,4.907935857772827
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.8175864916383528,0.1,10.0,4.896452650427818
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.8213434216135752,0.1,20.0,5.330389365553856
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.822399929618763,0.1,30.0,5.2894060499966145
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.4006143300584607,0.3,1.0,4.955517128109932
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.4165571115740988,0.3,5.0,4.937137011438608
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.420652081208458,0.3,10.0,4.98688779771328
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.42258507239178766,0.3,20.0,4.935787059366703
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.4231286683815632,0.3,30.0,4.89080511033535
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.02258796958301334,0.5,1.0,4.891484975814819
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.023486746106135867,0.5,5.0,5.1690200343728065
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.0237176707785633,0.5,10.0,4.956303164362907
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.023826723170000313,0.5,20.0,4.919802770018578
10k-1seg-100L,AccQ,66,2027,CCE,0.5,0.02385740714436349,0.5,30.0,4.985572770237923
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.355438390892434,0.7,1.0,4.9348147585988045
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.36958361936182704,0.7,5.0,4.905981943011284
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.37321673965133134,0.7,10.0,4.930886905640364
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.374931626051787,0.7,20.0,5.125781055539846
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.3754138540928362,0.7,30.0,4.891739692538977
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.7334647513678816,0.9,1.0,4.92882402613759
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.7626539848297902,0.9,5.0,4.909595940262079
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.7701511500812261,0.9,10.0,5.051610991358757
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.7736899752735746,0.9,20.0,4.934241995215416
10k-1seg-100L,AccQ,66,2027,CCE,0.5,-0.774685115330036,0.9,30.0,4.983799997717142
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.896437235309129,0.1,1.0,4.915475379675627
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.9321062000797364,0.1,5.0,4.93549695238471
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.941270880070728,0.1,10.0,4.910651128739119
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.9455989438408166,0.1,20.0,4.882687237113714
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.946816767093089,0.1,30.0,4.980656784027815
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.5184135268929606,0.3,1.0,4.915451165288687
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.539042166293533,0.3,5.0,5.01535227522254
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.5443418251253243,0.3,10.0,4.973419010639191
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.5468442134416148,0.3,20.0,4.907072056084871
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.5475481915671248,0.3,30.0,4.918796941637993
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.14038981847679244,0.5,1.0,4.905190784484148
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.14597813250732938,0.5,5.0,4.900675732642412
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.14741277017992063,0.5,10.0,4.999430850148201
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.14808948304241312,0.5,20.0,4.926041234284639
10k-1seg-100L,AccQ,66,2025,CCE,0.6,0.14827961604116058,0.5,30.0,4.962400067597628
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.23763388993937573,0.7,1.0,4.879810847342014
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.24708590127887406,0.7,5.0,4.9685342237353325
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.24951628476548293,0.7,10.0,4.907118156552315
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.25066524735678847,0.7,20.0,4.914094693958759
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.2509889594848035,0.7,30.0,4.948542919009924
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.6156575983555441,0.9,1.0,4.894775804132223
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.6401499350650778,0.9,5.0,4.927744157612324
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.6464453397108868,0.9,10.0,5.087496247142553
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.6494199777559903,0.9,20.0,4.903137218207121
10k-1seg-100L,AccQ,66,2025,CCE,0.6,-0.6502575350107678,0.9,30.0,4.918769001960754
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.9119824518230093,0.1,1.0,4.80745080858469
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.9482131839215313,0.1,5.0,4.881004337221384
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.9575527245525166,0.1,10.0,4.910168703645468
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.9619836311092279,0.1,20.0,4.8706079833209515
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.9632374538581028,0.1,30.0,4.921311978250742
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.5339766502921435,0.3,1.0,4.903766792267561
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.5551918947693191,0.3,5.0,5.005065817385912
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.5606598257976647,0.3,10.0,5.025646183639765
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.5632533343001976,0.3,20.0,4.933596588671207
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.5639870125363664,0.3,30.0,4.9027749337255955
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.1559708487612777,0.5,1.0,4.957105964422226
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.16217060561710703,0.5,5.0,5.303726065903902
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.16376692704281293,0.5,10.0,5.233301781117916
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.16452303749116748,0.5,20.0,4.926718305796385
10k-1seg-100L,AccQ,66,2026,CCE,0.6,0.16473657121463023,0.5,30.0,4.911905154585838
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.22203495276958796,0.7,1.0,4.912253003567457
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.23085068353510496,0.7,5.0,4.9435230903327465
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.2331259717120388,0.7,10.0,4.988991655409336
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.23420725931786263,0.7,20.0,5.244789179414511
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.23451387010710595,0.7,30.0,4.939703270792961
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.6000407543004539,0.9,1.0,4.930026829242706
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.6238719726873172,0.9,5.0,4.89440793171525
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.6300188704668908,0.9,10.0,4.91478992626071
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.632937556126893,0.9,20.0,4.905576817691326
10k-1seg-100L,AccQ,66,2026,CCE,0.6,-0.6337643114288424,0.9,30.0,4.9233390018343925
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.901539147649209,0.1,1.0,4.832751117646694
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.9374608715345136,0.1,5.0,4.9340021796524525
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.9466637439999017,0.1,10.0,4.888129886239767
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.9509920854967859,0.1,20.0,4.913062788546085
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.952203799038089,0.1,30.0,4.888355266302824
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.5234987107210015,0.3,1.0,4.890128970146179
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.5443569013732779,0.3,5.0,4.996409174054861
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.5497009093858966,0.3,10.0,4.980180878192186
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.5522145287817084,0.3,20.0,4.922808147966862
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.5529182827017389,0.3,30.0,4.902561195194721
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.14545827379279405,0.5,1.0,4.882046952843666
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.15125293121204214,0.5,5.0,4.898997023701668
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.15273807477189155,0.5,10.0,4.916567355394363
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.15343697206663107,0.5,20.0,4.918679129332304
10k-1seg-100L,AccQ,66,2027,CCE,0.6,0.15363276636538897,0.5,30.0,4.906530026346445
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.23258216313541336,0.7,1.0,4.964370746165514
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.24185103894919344,0.7,5.0,4.91094496101141
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.24422475984211345,0.7,10.0,4.874685779213905
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.24534058464844627,0.7,20.0,4.957275930792093
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.24565274997096087,0.7,30.0,4.893622826784849
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.610622600063621,0.9,1.0,4.89654578268528
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.6349550091104292,0.9,5.0,4.96361218392849
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.6411875944561187,0.9,10.0,4.925723187625408
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.6441181413635239,0.9,20.0,4.904597997665405
10k-1seg-100L,AccQ,66,2027,CCE,0.6,-0.644938266307311,0.9,30.0,4.896264988929033
10k-1seg-100L,AccQ,66,2025,CCE,0.7,1.065472937057581,0.1,1.0,4.905602429062128
10k-1seg-100L,AccQ,66,2025,CCE,0.7,1.107855870006301,0.1,5.0,5.115925800055265
10k-1seg-100L,AccQ,66,2025,CCE,0.7,1.1187520193606275,0.1,10.0,4.926654975861311
10k-1seg-100L,AccQ,66,2025,CCE,0.7,1.123902030234563,0.1,20.0,5.108136218041182
10k-1seg-100L,AccQ,66,2025,CCE,0.7,1.1253526147522865,0.1,30.0,4.998851101845503
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.687453721126559,0.3,1.0,5.080481991171837
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.7148025552693998,0.3,5.0,4.952570889145136
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.7218320324371998,0.3,10.0,5.168538074940443
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.7251534291288095,0.3,20.0,5.006029270589352
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.7260885888052051,0.3,30.0,4.938259720802307
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.30943450519553706,0.5,1.0,5.115761887282133
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.3217492405324986,0.5,5.0,4.9523161724209785
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.32491204551377245,0.5,10.0,4.947147332131863
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.32640482802305637,0.5,20.0,4.951715935021639
10k-1seg-100L,AccQ,66,2025,CCE,0.7,0.3268245628581239,0.5,30.0,4.952946212142706
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.06858471073548492,0.7,1.0,5.042859353125095
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.0713040742044026,0.7,5.0,4.925061017274857
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.07200794140965489,0.7,10.0,4.971371963620186
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.07234377308269677,0.7,20.0,5.427924916148186
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.07243946308895727,0.7,30.0,5.226596258580685
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.44660392666650717,0.9,1.0,5.008865147829056
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.46435738894130396,0.9,5.0,4.914283752441406
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.4689279283330825,0.9,10.0,5.020800977945328
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.4710923741884501,0.9,20.0,4.9629961140453815
10k-1seg-100L,AccQ,66,2025,CCE,0.7,-0.47170348903603865,0.9,30.0,4.950094036757946
10k-1seg-100L,AccQ,66,2026,CCE,0.7,1.0777048409248124,0.1,1.0,4.852671176195145
10k-1seg-100L,AccQ,66,2026,CCE,0.7,1.1205335938700713,0.1,5.0,5.082475952804089
10k-1seg-100L,AccQ,66,2026,CCE,0.7,1.1315662700474047,0.1,10.0,4.902226850390434
10k-1seg-100L,AccQ,66,2026,CCE,0.7,1.1367953497085166,0.1,20.0,4.957522265613079
10k-1seg-100L,AccQ,66,2026,CCE,0.7,1.138273268651169,0.1,30.0,4.88198222592473
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.6996964525548188,0.3,1.0,4.920925013720989
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.7275061227408239,0.3,5.0,4.984882194548845
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.734668143893143,0.3,10.0,4.9154977314174175
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.7380615222942971,0.3,20.0,4.880701191723347
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.7390202077469126,0.3,30.0,4.8950668424367905
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.32168806418482526,0.5,1.0,4.909848794341087
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.3344786516115765,0.5,5.0,4.911004099994898
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.33777001773888155,0.5,10.0,4.952280782163143
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.33932769488007763,0.5,20.0,4.922118969261646
10k-1seg-100L,AccQ,66,2026,CCE,0.7,0.3397671468426564,0.5,30.0,4.865045193582773
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.056320324185168316,0.7,1.0,4.882777109742165
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.05854881951767091,0.7,5.0,4.9492972902953625
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.05912810841537999,0.7,10.0,5.090693011879921
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.059406132534141766,0.7,20.0,4.952441900968552
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.05948591406159982,0.7,30.0,4.891097079962492
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.4343287125551621,0.9,1.0,4.918111022561789
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.45157629064691857,0.9,5.0,4.920999985188246
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.45602623456964175,0.9,10.0,5.300397053360939
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.4581399599483614,0.9,20.0,4.879686050117016
10k-1seg-100L,AccQ,66,2026,CCE,0.7,-0.45873897496585625,0.9,30.0,4.897048231214285
10k-1seg-100L,AccQ,66,2027,CCE,0.7,1.1000934387591506,0.1,1.0,4.94277523830533
10k-1seg-100L,AccQ,66,2027,CCE,0.7,1.1438923473180986,0.1,5.0,5.075459368526936
10k-1seg-100L,AccQ,66,2027,CCE,0.7,1.1551316493709292,0.1,10.0,4.957273136824369
10k-1seg-100L,AccQ,66,2027,CCE,0.7,1.1604299962915963,0.1,20.0,4.89803496748209
10k-1seg-100L,AccQ,66,2027,CCE,0.7,1.1619175381475686,0.1,30.0,4.904196131974459
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.7220629605301778,0.3,1.0,4.915955942124128
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.7508121493974859,0.3,5.0,5.070214159786701
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.7581889227843972,0.3,10.0,4.98836487531662
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.761666028066482,0.3,20.0,5.039583891630173
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.7626421069267502,0.3,30.0,4.923746921122074
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.3440324823012053,0.5,1.0,4.93563711643219
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.3577319514768731,0.5,5.0,4.973110277205706
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.361246196197865,0.5,10.0,4.915408790111542
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.36290205984136764,0.5,20.0,4.939720034599304
10k-1seg-100L,AccQ,66,2027,CCE,0.7,0.36336667570593173,0.5,30.0,5.041792057454586
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.03399799592776727,0.7,1.0,4.922110121697187
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.035348246443739566,0.7,5.0,4.953092895448208
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.03569653038866703,0.7,10.0,4.907491151243448
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.03586190838374653,0.7,20.0,5.0237588584423065
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.03590875551488655,0.7,30.0,4.9254330806434155
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.41202847415674004,0.9,1.0,4.871662240475416
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.42842844436435246,0.9,5.0,4.941937047988176
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.4326392569751993,0.9,10.0,4.895197227597237
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.43462587660886093,0.9,20.0,4.906604997813702
10k-1seg-100L,AccQ,66,2027,CCE,0.7,-0.43518418673570514,0.9,30.0,4.931645933538675
10k-1seg-100L,AccQ,66,2025,CCE,0.8,1.2212657324799316,0.1,1.0,4.9191489815711975
10k-1seg-100L,AccQ,66,2025,CCE,0.8,1.2698690232656555,0.1,5.0,5.186754744499922
10k-1seg-100L,AccQ,66,2025,CCE,0.8,1.282351898731052,0.1,10.0,5.238936748355627
10k-1seg-100L,AccQ,66,2025,CCE,0.8,1.2882436091321476,0.1,20.0,4.955095238983631
10k-1seg-100L,AccQ,66,2025,CCE,0.8,1.2899002327284281,0.1,30.0,5.011884029954672
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.8432430206063087,0.3,1.0,4.975123330950737
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.8768073536062008,0.3,5.0,4.928558599203825
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.8854248470881401,0.3,10.0,4.934545140713453
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.889490236595968,0.3,20.0,4.9588968977332115
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.8906326665934345,0.3,30.0,4.943042062222958
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.46522030873268594,0.5,1.0,5.055863875895739
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.48374568394674605,0.5,5.0,4.942706786096096
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.48849779544522837,0.5,10.0,4.937297198921442
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.49073686405978834,0.5,20.0,5.014481954276562
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.4913651004584411,0.5,30.0,4.921633750200272
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.0871975968590631,0.7,1.0,4.848511889576912
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.0906840142872914,0.7,5.0,4.887151066213846
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.09157074380231668,0.7,10.0,4.95099276304245
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.09198349152360885,0.7,20.0,4.887498915195465
10k-1seg-100L,AccQ,66,2025,CCE,0.8,0.09209753432344778,0.7,30.0,4.891950637102127
10k-1seg-100L,AccQ,66,2025,CCE,0.8,-0.2908251150145599,0.9,1.0,4.895782098174095
10k-1seg-100L,AccQ,66,2025,CCE,0.8,-0.3023776553721635,0.9,5.0,4.850937984883785
10k-1seg-100L,AccQ,66,2025,CCE,0.8,-0.3053563078405952,0.9,10.0,4.9339402467012405
10k-1seg-100L,AccQ,66,2025,CCE,0.8,-0.30676988101257097,0.9,20.0,5.224285181611776
10k-1seg-100L,AccQ,66,2025,CCE,0.8,-0.3071700318115458,0.9,30.0,5.023318808525801
10k-1seg-100L,AccQ,66,2026,CCE,0.8,1.2605942884775274,0.1,1.0,4.854781087487936
10k-1seg-100L,AccQ,66,2026,CCE,0.8,1.3106810338469348,0.1,5.0,4.929334856569767
10k-1seg-100L,AccQ,66,2026,CCE,0.8,1.323588833011567,0.1,10.0,4.92915790528059
10k-1seg-100L,AccQ,66,2026,CCE,0.8,1.3297102774297611,0.1,20.0,4.923493135720491
10k-1seg-100L,AccQ,66,2026,CCE,0.8,1.3314416723978764,0.1,30.0,4.935870878398418
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.882588219431855,0.3,1.0,4.922255408018827
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.9176590862813121,0.3,5.0,5.068507976830006
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.9266953821567127,0.3,10.0,5.090752616524696
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.9309796130327745,0.3,20.0,4.885516595095396
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.9321909604329386,0.3,30.0,5.114487838000059
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.5045821503861825,0.5,1.0,5.056852009147406
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.5246371387156896,0.5,5.0,4.938390105962753
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.5298019313018583,0.5,10.0,4.940589889883995
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.5322489486357881,0.5,20.0,4.887077957391739
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.5329402484680008,0.5,30.0,4.937588237226009
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.1265760813405101,0.7,1.0,4.905544221401215
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.1316151911500672,0.7,5.0,5.01680513843894
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.13290848044700393,0.7,10.0,4.948877263814211
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.1335182842388017,0.7,20.0,5.004710052162409
10k-1seg-100L,AccQ,66,2026,CCE,0.8,0.13368953650306314,0.7,30.0,4.9527189694345
10k-1seg-100L,AccQ,66,2026,CCE,0.8,-0.25142998770516245,0.9,1.0,4.939713981002569
10k-1seg-100L,AccQ,66,2026,CCE,0.8,-0.2614067564155555,0.9,5.0,4.938197322189808
10k-1seg-100L,AccQ,66,2026,CCE,0.8,-0.26398497040785057,0.9,10.0,4.983087070286274
10k-1seg-100L,AccQ,66,2026,CCE,0.8,-0.26521238015818493,0.9,20.0,4.935557022690773
10k-1seg-100L,AccQ,66,2026,CCE,0.8,-0.26556117546187474,0.9,30.0,4.93983319029212
10k-1seg-100L,AccQ,66,2027,CCE,0.8,1.2531696113701924,0.1,1.0,4.824403207749128
10k-1seg-100L,AccQ,66,2027,CCE,0.8,1.3031097854437719,0.1,5.0,5.008852109313011
10k-1seg-100L,AccQ,66,2027,CCE,0.8,1.315899901133148,0.1,10.0,4.872770980000496
10k-1seg-100L,AccQ,66,2027,CCE,0.8,1.3219126355776725,0.1,20.0,4.907403141260147
10k-1seg-100L,AccQ,66,2027,CCE,0.8,1.3235949231961195,0.1,30.0,4.9000210128724575
