case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,val,latency
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.6,0.1250849769807036,3445.693352026865
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.6,0.1250849769807036,3436.1898929346353
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.6,0.1250849769807036,3438.707338180393
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.7,0.2526855097476111,3418.1544731836766
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.7,0.2526855097476111,3430.832653073594
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.7,0.2526855097476111,3427.761655068025
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.8,0.4129393582614057,3404.4874501414597
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.8,0.4129393582614057,3407.3066089767963
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.8,0.4129393582614057,3409.83596094884
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,0.9,0.6288175665139617,3310.480348067358
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,0.9,0.6288175665139617,3317.243492929265
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,0.9,0.6288175665139617,3316.17749016732
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.05,1.0,0.993490273141859,2788.350169081241
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.05,1.0,0.993490273141859,2795.412647072226
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.05,1.0,0.993490273141859,2794.9098120443523
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.1,-0.208172922150625,3423.560322029516
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.1,0.1,-0.208172922150625,3436.999639030546
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.1,0.1,-0.208172922150625,3415.085011161864
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.2,-0.1433589483437755,3430.883547058329
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.1,0.2,-0.1433589483437755,3420.602835016325
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.1,0.2,-0.1433589483437755,3433.0280430149287
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.3,-0.08885072660184966,3418.0903960950673
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.1,0.3,-0.08885072660184966,3435.141745954752
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.1,0.3,-0.08885072660184966,3427.1794469095767
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.4,-0.03328651361303601,3443.9713428728282
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.1,0.4,-0.03328651361303601,3427.4919379968196
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.1,0.4,-0.03328651361303601,3432.2232950944453
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.5,0.030209532038846913,3436.3056370057166
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.1,0.5,0.030209532038846913,3459.5529318321496
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.1,0.5,0.030209532038846913,3438.4498321451247
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.6,0.11581785845246936,3443.231547018513
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.1,0.6,0.11581785845246936,3439.8945309221745
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.1,0.6,0.11581785845246936,3435.948579804972
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.7,0.2503207431113156,3427.2695048712194
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.1,0.7,0.2503207431113156,3433.3904159720987
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.1,0.7,0.2503207431113156,3436.3102631177753
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.8,0.41852228533597524,3422.097663860768
100k-200seg-50H,LowDisAccQ-R,45,2026,UAff-F1,0.1,0.8,0.41852228533597524,3407.6634279917926
100k-200seg-50H,LowDisAccQ-R,45,2027,UAff-F1,0.1,0.8,0.41852228533597524,3424.6369609609246
100k-200seg-50H,LowDisAccQ-R,45,2025,UAff-F1,0.1,0.9,0.6200912057058369,3316.7833010666072
